,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,COST,2019 q2,3010,0.558842218304806,Zain Akbari,0.6396911961755478,male,"Morningstar, Inc."
1,KR,2019 q2,3010,0.4812314825712056,Zain Akbari,0.6047889118870415,male,"Morningstar, Inc."
2,WMT,2019 q2,3010,0.6490993344205047,Zain Akbari,0.6061193554908989,male,"Morningstar, Inc."
3,COST,2019 q2,3010,0.558842218304806,Mike Baker,0.9169873255798775,male,Deutsche Bank
4,COST,2019 q2,3010,0.558842218304806,"Robert F. Ohmes, CFA",0.2504849468946023,male,BofA Global Research
5,COST,2019 q2,3010,0.558842218304806,Mr. Rupesh Parikh,0.1597721169024847,male,"Oppenheimer & Co., Inc."
6,KR,2019 q2,3010,0.4812314825712056,Mr. Rupesh Parikh,0.23589909137415235,male,"Oppenheimer & Co., Inc."
7,COST,2019 q2,3010,0.558842218304806,Jeffrey Drotar,0.23163924059961338,male,Jefferies
8,COST,2019 q2,3010,0.558842218304806,Mr. John E. Heinbockel,0.27555911465046284,male,Guggenheim Securities LLC
9,SYY,2019 q2,3010,0.6540707577344889,Mr. John E. Heinbockel,0.2689457874008888,male,Guggenheim Securities LLC
10,COST,2019 q2,3010,0.558842218304806,Mr. Joseph I. Feldman,0.4501557111872175,male,Telsey Advisory Group
11,COST,2019 q2,3010,0.558842218304806,Garrett Nelson,0.3779167039424708,male,CFRA Equity Research
12,WMT,2019 q2,3010,0.6490993344205047,Garrett Nelson,0.6218501685874797,male,CFRA Equity Research
13,COST,2019 q2,3010,0.558842218304806,"Scot Ciccarelli, CFA",0.2464935097155753,male,RBC Capital Markets
14,WMT,2019 q2,3010,0.6490993344205047,"Scot Ciccarelli, CFA",0.22008949180692094,male,RBC Capital Markets
15,COST,2019 q2,3010,0.558842218304806,"Charles E. Cerankosky, Jr",0.2456199679512635,male,Northcoast Research
16,KR,2019 q2,3010,0.4812314825712056,"Charles E. Cerankosky, Jr",0.2152825412311056,male,Northcoast Research
17,COST,2019 q2,3010,0.558842218304806,"Mr. Simeon Gutman, CFA",0.3957173240145062,male,Morgan Stanley
18,KR,2019 q2,3010,0.4812314825712056,"Mr. Simeon Gutman, CFA",0.24065911080720506,male,Morgan Stanley
19,WMT,2019 q2,3010,0.6490993344205047,"Mr. Simeon Gutman, CFA",0.3718035019924901,male,Morgan Stanley
20,COST,2019 q2,3010,0.558842218304806,Karen Short,0.6272524122825671,female,Barclays
21,SYY,2019 q2,3010,0.6540707577344889,Karen Short,0.5400200260307697,female,Barclays
22,KR,2019 q2,3010,0.4812314825712056,Scott A. Mushkin,0.22655482524520243,male,Wolfe Research
23,WMT,2019 q2,3010,0.6490993344205047,Scott A. Mushkin,0.2598125280539815,male,Wolfe Research
24,KR,2019 q2,3010,0.4812314825712056,Arun Sundaram,0.5052859250274637,male,CFRA Equity Research
25,SYY,2019 q2,3010,0.6540707577344889,Arun Sundaram,0.8353497909831671,male,CFRA Equity Research
26,WBA,2019 q2,3010,0.6775977282610188,Arun Sundaram,0.691373650992805,male,CFRA Equity Research
27,KR,2019 q2,3010,0.4812314825712056,Ms. Judah C. Frommer,0.23150810513728406,female,Credit Suisse
28,SYY,2019 q2,3010,0.6540707577344889,Ms. Judah C. Frommer,0.37757930947811885,female,Credit Suisse
29,KR,2019 q2,3010,0.4812314825712056,Mr. Ajay K. Jain,0.6617720297115247,male,Pivotal Research Group
30,SYY,2019 q2,3010,0.6540707577344889,Mr. Ajay K. Jain,0.46108107304291723,male,Pivotal Research Group
31,WBA,2019 q2,3010,0.6775977282610188,Mr. Ajay K. Jain,0.2574862785335875,male,Pivotal Research Group
32,SYY,2019 q2,3010,0.6540707577344889,Ms. Marisa Sullivan,0.33087768105570403,female,BofA Global Research
33,SYY,2019 q2,3010,0.6540707577344889,Erin Lash,0.7497491116878151,female,"Morningstar, Inc."
