,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,CTL,2018 q2,5010,0.5128069933439474,S&P pool,0.2799467522371677,Not a person,CFRA Equity Research
1,T,2018 q2,5010,0.4097876599287924,S&P pool,0.14348637716231186,Not a person,CFRA Equity Research
2,CTL,2018 q2,5010,0.5128069933439474,Mr. Amir Rozwadowski,0.3862502210532225,male,Barclays
3,T,2018 q2,5010,0.4097876599287924,Mr. Amir Rozwadowski,0.11521871743476658,male,Barclays
4,TMUS,2018 q2,5010,0.305471962195614,Mr. Amir Rozwadowski,0.6090510003541095,male,Barclays
5,CTL,2018 q2,5010,0.5128069933439474,CFRA Research,0.22341791369941336,Not a person,CFRA Equity Research
6,T,2018 q2,5010,0.4097876599287924,CFRA Research,0.17549855097471423,Not a person,CFRA Equity Research
7,TMUS,2018 q2,5010,0.305471962195614,CFRA Research,0.15222496958936205,Not a person,CFRA Equity Research
8,CTL,2018 q2,5010,0.5128069933439474,"David W. Barden, Jr",0.3412498548969084,male,BofA Global Research
9,T,2018 q2,5010,0.4097876599287924,"David W. Barden, Jr",0.30581756291847295,male,BofA Global Research
10,CTL,2018 q2,5010,0.5128069933439474,Mr. Matthew Dolgin,0.5555155779636541,male,"Morningstar, Inc."
11,CTL,2018 q2,5010,0.5128069933439474,Mr. Scott Goldman,0.22421760390041953,male,Jefferies
12,T,2018 q2,5010,0.4097876599287924,Mr. Scott Goldman,0.14422559053822,male,Jefferies
13,CTL,2018 q2,5010,0.5128069933439474,Greg P Miller,0.35143687716003935,male,SunTrust Robinson Humphrey Capital Markets
14,T,2018 q2,5010,0.4097876599287924,Greg P Miller,0.13778010143642527,male,SunTrust Robinson Humphrey Capital Markets
15,CTL,2018 q2,5010,0.5128069933439474,Mr. Matthew Niknam,0.40209821438038845,male,Deutsche Bank
16,T,2018 q2,5010,0.4097876599287924,Mr. Matthew Niknam,0.16140490772819174,male,Deutsche Bank
17,CTL,2018 q2,5010,0.5128069933439474,Michael McCormack,0.6876502367725438,male,Guggenheim Securities LLC
18,T,2018 q2,5010,0.4097876599287924,Michael McCormack,0.22803141284304512,male,Guggenheim Securities LLC
19,T,2018 q2,5010,0.4097876599287924,Shafiq Kadir,0.36889290106024275,male,Jefferies
20,T,2018 q2,5010,0.4097876599287924,Ms. Jennifer M. Fritzsche,0.3375060437337736,female,"Wells Fargo Securities, LLC"
21,TMUS,2018 q2,5010,0.305471962195614,Ms. Jennifer M. Fritzsche,0.1929366976762999,female,"Wells Fargo Securities, LLC"
22,T,2018 q2,5010,0.4097876599287924,Mr. David B. Burks,0.47199119962956565,male,Hilliard Lyons
23,T,2018 q2,5010,0.4097876599287924,Simon W. Flannery,0.7204976410163914,male,Morgan Stanley
24,T,2018 q2,5010,0.4097876599287924,"Timothy K. Horan, CFA",0.18050476659625653,male,"Oppenheimer & Co., Inc."
25,T,2018 q2,5010,0.4097876599287924,Jonathan Atkin,0.28626968506029976,male,RBC Capital Markets
26,TMUS,2018 q2,5010,0.305471962195614,"Mr. Allan C. Nichols, CFA",0.14359292614844046,male,"Morningstar, Inc."
27,VZ,2018 q2,5010,0.0,"Mr. Allan C. Nichols, CFA",,male,"Morningstar, Inc."
28,TMUS,2018 q2,5010,0.305471962195614,Walter Piecyk,0.16594803031912594,male,BTIG
29,TMUS,2018 q2,5010,0.305471962195614,"Mr. Philip Cusick, CFA",0.15094254192748974,male,JPMorgan
