,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,ABBV,2020 q1,3520,0.6165332379781179,"Mr. Damien Conover, CFA, CFA",0.28029139180066964,male,"Morningstar, Inc."
1,ABBV,2020 q1,3520,0.6165332379781179,Mr. Geoffrey Porges,0.6797641005520224,male,SVB Leerink
2,ALXN,2020 q1,3520,0.5848423459028054,Mr. Geoffrey Porges,0.31443880090338594,male,SVB Leerink
3,VRTX,2020 q1,3520,0.6678997054189273,Mr. Geoffrey Porges,0.40872278143037977,male,SVB Leerink
4,ABBV,2020 q1,3520,0.6165332379781179,"Randall S. Stanicky, CFA",0.3082703983292964,male,RBC Capital Markets
5,MRK,2020 q1,3520,0.5980425662602138,"Randall S. Stanicky, CFA",0.23077882672370467,male,RBC Capital Markets
6,MYL,2020 q1,3520,0.6489333877637675,"Randall S. Stanicky, CFA",0.3577893344741533,male,RBC Capital Markets
7,PFE,2020 q1,3520,0.6212955342015752,"Randall S. Stanicky, CFA",0.6080758944517701,male,RBC Capital Markets
8,PRGO,2020 q1,3520,0.6345061217911057,"Randall S. Stanicky, CFA",0.378718333570476,male,RBC Capital Markets
9,ABBV,2020 q1,3520,0.6165332379781179,"Stephen M. Scala, CFA",0.4233436598020154,male,Cowen and Company
10,BMY,2020 q1,3520,0.06734318943127582,"Stephen M. Scala, CFA",0.06734318943127549,male,Cowen and Company
11,MRK,2020 q1,3520,0.5980425662602138,"Stephen M. Scala, CFA",0.6130412935911221,male,Cowen and Company
12,ABBV,2020 q1,3520,0.6165332379781179,Mr. Carter Gould,0.519669823566222,male,Barclays
13,ABBV,2020 q1,3520,0.6165332379781179,"Kevin Huang, CFA",0.3685439234986415,male,CFRA Equity Research
14,ALXN,2020 q1,3520,0.5848423459028054,"Kevin Huang, CFA",0.22766422550269566,male,CFRA Equity Research
15,AMGN,2020 q1,3520,0.6022423370837799,"Kevin Huang, CFA",0.32433318574339076,male,CFRA Equity Research
16,INCY,2020 q1,3520,0.6731293838418579,"Kevin Huang, CFA",0.29618095146364926,male,CFRA Equity Research
17,REGN,2020 q1,3520,0.47651567056274124,"Kevin Huang, CFA",0.21818408255352045,male,CFRA Equity Research
18,VRTX,2020 q1,3520,0.6678997054189273,"Kevin Huang, CFA",0.7103074166518152,male,CFRA Equity Research
19,ABBV,2020 q1,3520,0.6165332379781179,"Dr. Tim M. Anderson, MD",0.4753848438744287,male,Wolfe Research
20,AMGN,2020 q1,3520,0.6022423370837799,"Dr. Tim M. Anderson, MD",0.2811291598042563,male,Wolfe Research
21,LLY,2020 q1,3520,0.5772000069387784,"Dr. Tim M. Anderson, MD",0.4452032504051523,male,Wolfe Research
22,MRK,2020 q1,3520,0.5980425662602138,"Dr. Tim M. Anderson, MD",0.45413260357860324,male,Wolfe Research
23,PFE,2020 q1,3520,0.6212955342015752,"Dr. Tim M. Anderson, MD",0.6938010912371169,male,Wolfe Research
24,ABBV,2020 q1,3520,0.6165332379781179,Justin S. Smith,0.5920359261913772,male,Societe Generale
25,MRK,2020 q1,3520,0.5980425662602138,Justin S. Smith,0.5315476308659415,male,Societe Generale
26,ABBV,2020 q1,3520,0.6165332379781179,Mr. Christopher J. Raymond,0.6801857676150983,male,Piper Sandler Companies
27,AMGN,2020 q1,3520,0.6022423370837799,Mr. Christopher J. Raymond,0.6304172267254364,male,Piper Sandler Companies
28,REGN,2020 q1,3520,0.47651567056274124,Mr. Christopher J. Raymond,0.5992629627713308,male,Piper Sandler Companies
29,ALXN,2020 q1,3520,0.5848423459028054,Ms. Robyn S. Karnauskas,0.7102220114119577,female,SunTrust Robinson Humphrey Capital Markets
30,AMGN,2020 q1,3520,0.6022423370837799,Ms. Robyn S. Karnauskas,0.23286626845551997,female,SunTrust Robinson Humphrey Capital Markets
31,VRTX,2020 q1,3520,0.6678997054189273,Ms. Robyn S. Karnauskas,0.23738598897865829,female,SunTrust Robinson Humphrey Capital Markets
32,ALXN,2020 q1,3520,0.5848423459028054,Mr. Akash Tewari,0.5189063037520099,male,Wolfe Research
33,VRTX,2020 q1,3520,0.6678997054189273,Mr. Akash Tewari,0.8358663323107728,male,Wolfe Research
34,ALXN,2020 q1,3520,0.5848423459028054,"Ms. Laura K. Chico, PHD",0.3210205828487467,female,Wedbush Securities Inc.
35,ALXN,2020 q1,3520,0.5848423459028054,"Eun K. Yang, PHD",0.7156714145805921,female,Jefferies
36,ALXN,2020 q1,3520,0.5848423459028054,"Mr. Phil M. Nadeau, PHD",0.49003259821313305,male,Cowen and Company
37,VRTX,2020 q1,3520,0.6678997054189273,"Mr. Phil M. Nadeau, PHD",0.45923891651158577,male,Cowen and Company
38,AMGN,2020 q1,3520,0.6022423370837799,"Yaron Werber, MD",0.48736659388650466,male,Cowen and Company
39,AMGN,2020 q1,3520,0.6022423370837799,Umer Raffat,0.6444580531404474,male,EVERCORE ISI
40,AMGN,2020 q1,3520,0.6022423370837799,Mr. Geoff C. Meacham,0.3319527777418529,male,BofA Global Research
41,BIIB,2020 q1,3520,0.598042196813271,Mr. Geoff C. Meacham,0.7427646123060985,male,BofA Global Research
42,LLY,2020 q1,3520,0.5772000069387784,Mr. Geoff C. Meacham,0.6031186928140192,male,BofA Global Research
43,MRK,2020 q1,3520,0.5980425662602138,Mr. Geoff C. Meacham,0.6497593855855116,male,BofA Global Research
44,PFE,2020 q1,3520,0.6212955342015752,Mr. Geoff C. Meacham,0.7195500158277703,male,BofA Global Research
45,VRTX,2020 q1,3520,0.6678997054189273,Mr. Geoff C. Meacham,0.4546378980969015,male,BofA Global Research
46,AMGN,2020 q1,3520,0.6022423370837799,"Ms. Karen Andersen, CFA",0.20919975005034075,female,"Morningstar, Inc."
47,BIIB,2020 q1,3520,0.598042196813271,"Ms. Karen Andersen, CFA",0.4531570143165889,female,"Morningstar, Inc."
48,INCY,2020 q1,3520,0.6731293838418579,"Ms. Karen Andersen, CFA",0.7277076710223949,female,"Morningstar, Inc."
49,AMGN,2020 q1,3520,0.6022423370837799,"David P. Nicoski, CMT",0.43738681831271503,male,Vermilion Technical Research
50,AMGN,2020 q1,3520,0.6022423370837799,"Dr. James W. Birchenough, MD",0.822094489225339,male,"Wells Fargo Securities, LLC"
51,AMGN,2020 q1,3520,0.6022423370837799,Mr. Evan Seigerman,0.5406921889759521,male,Credit Suisse
52,INCY,2020 q1,3520,0.6731293838418579,Mr. Evan Seigerman,0.48266628430712044,male,Credit Suisse
53,VRTX,2020 q1,3520,0.6678997054189273,Mr. Evan Seigerman,0.5100003915397137,male,Credit Suisse
54,BIIB,2020 q1,3520,0.598042196813271,Ms. Akansha Agarwal,0.5125456750689755,female,Crispidea
55,BIIB,2020 q1,3520,0.598042196813271,Mr. Marc H. Goodman,0.45375883797726513,male,SVB Leerink
56,BMY,2020 q1,3520,0.06734318943127582,"Mr. Damien Conover, CFA",0.06734318943127582,male,"Morningstar, Inc."
57,JNJ,2020 q1,3520,0.6905073590130146,"Mr. Damien Conover, CFA",0.6878618219261985,male,"Morningstar, Inc."
58,LLY,2020 q1,3520,0.5772000069387784,"Mr. Damien Conover, CFA",0.35549727926771146,male,"Morningstar, Inc."
59,MRK,2020 q1,3520,0.5980425662602138,"Mr. Damien Conover, CFA",0.20829655685641438,male,"Morningstar, Inc."
60,PFE,2020 q1,3520,0.6212955342015752,"Mr. Damien Conover, CFA",0.4001989091753335,male,"Morningstar, Inc."
61,GILD,2020 q1,3520,0.0601567541540301,Preston Caldwell,0.06015675415402999,male,"Morningstar, Inc."
62,GILD,2020 q1,3520,0.0601567541540301,Mr. Matthew K. Harrison,0.060156754154030434,male,Morgan Stanley
63,REGN,2020 q1,3520,0.47651567056274124,Mr. Matthew K. Harrison,0.30791422627518644,male,Morgan Stanley
64,VRTX,2020 q1,3520,0.6678997054189273,Mr. Matthew K. Harrison,0.4719903035657841,male,Morgan Stanley
