,Ticker,Quarter,Industry,InfoDiversity,Analyst,InfoContribution,GenderAnalyst,Contributor
0,CPRT,2019 q4,2020,0.6520019512336341,Garrett Nelson,0.5069123053198228,male,CFRA Equity Research
1,CPRT,2019 q4,2020,0.6520019512336341,"Chris Bottiglieri, CPA",0.5070321729651852,male,Wolfe Research
2,CPRT,2019 q4,2020,0.6520019512336341,Mr. Ali-Ahmad Faghri,0.4873334083844484,male,Guggenheim Securities LLC
3,CPRT,2019 q4,2020,0.6520019512336341,"Mr. Bret D. Jordan, CFA, CFA",0.6584271558188226,male,Jefferies
4,CPRT,2019 q4,2020,0.6520019512336341,Ms. Stephanie Benjamin,0.5061278611093062,female,SunTrust Robinson Humphrey Capital Markets
5,CPRT,2019 q4,2020,0.6520019512336341,Mr. John Healy,0.5426761653918184,male,Northcoast Research
6,CTAS,2019 q4,2020,0.7579669680972856,Mr. John Healy,0.7916474055595805,male,Northcoast Research
7,CPRT,2019 q4,2020,0.6520019512336341,Gary Prestopino,0.543481186363483,male,Barrington Research Associates
8,CTAS,2019 q4,2020,0.7579669680972856,Manav S. Patnaik,0.5945500806242819,male,Barclays
9,EFX,2019 q4,2020,0.7066665503212234,Manav S. Patnaik,0.6630523885802452,male,Barclays
10,NLSN,2019 q4,2020,0.6047131761953333,Manav S. Patnaik,0.351822591180097,male,Barclays
11,CTAS,2019 q4,2020,0.7579669680972856,SADIF Research,0.7009308155035634,Not a person,Sadif Analytics Prime
12,J,2019 q4,2020,0.6971438435214958,SADIF Research,0.5398468116658605,Not a person,Sadif Analytics Prime
13,LDOS,2019 q4,2020,0.6052884101054073,SADIF Research,0.7658751920274528,Not a person,Sadif Analytics Prime
14,RSG,2019 q4,2020,0.7211776745666495,SADIF Research,0.9132554111165956,Not a person,Sadif Analytics Prime
15,VRSK,2019 q4,2020,0.653195591328087,SADIF Research,0.47175506206286844,Not a person,Sadif Analytics Prime
16,CTAS,2019 q4,2020,0.7579669680972856,Matthew Miller,0.854516762235619,male,CFRA Equity Research
17,CTAS,2019 q4,2020,0.7579669680972856,"Matthew J. Young, CFA, CFA",0.6869459491950412,male,"Morningstar, Inc."
18,RSG,2019 q4,2020,0.7211776745666495,"Matthew J. Young, CFA, CFA",0.4837795656258109,male,"Morningstar, Inc."
19,WM,2019 q4,2020,0.7673079501723021,"Matthew J. Young, CFA, CFA",0.7118443729885161,male,"Morningstar, Inc."
20,CTAS,2019 q4,2020,0.7579669680972856,Kevin D. McVeigh,0.516320260101249,male,Credit Suisse
21,EFX,2019 q4,2020,0.7066665503212234,Kevin D. McVeigh,0.5690690134764148,male,Credit Suisse
22,INFO,2019 q4,2020,0.709241900888598,Kevin D. McVeigh,0.6869832808386381,male,Credit Suisse
23,NLSN,2019 q4,2020,0.6047131761953333,Kevin D. McVeigh,0.8481848401850441,male,Credit Suisse
24,RHI,2019 q4,2020,0.7006503475449992,Kevin D. McVeigh,0.6813563244410178,male,Credit Suisse
25,CTAS,2019 q4,2020,0.7579669680972856,"Elliott L. Schlang, CFA",0.47831268494988405,male,Great Lakes/Wellington Shields
26,CTAS,2019 q4,2020,0.7579669680972856,"Mr. Gary E. Bisbee, CFA",0.5193846800222739,male,BofA Global Research
27,EFX,2019 q4,2020,0.7066665503212234,"Mr. Gary E. Bisbee, CFA",0.35811226537212,male,BofA Global Research
28,RHI,2019 q4,2020,0.7006503475449992,"Mr. Gary E. Bisbee, CFA",0.820812533464328,male,BofA Global Research
29,VRSK,2019 q4,2020,0.653195591328087,"Mr. Gary E. Bisbee, CFA",0.39548208227694925,male,BofA Global Research
30,EFX,2019 q4,2020,0.7066665503212234,"Brett R. Huff, CFA",0.5622196883112004,male,Stephens Inc.
31,EFX,2019 q4,2020,0.7066665503212234,"Mr. William A. Warmington, Jr",0.7248699837289829,male,"Wells Fargo Securities, LLC"
32,INFO,2019 q4,2020,0.709241900888598,"Mr. William A. Warmington, Jr",0.5814368123011728,male,"Wells Fargo Securities, LLC"
33,NLSN,2019 q4,2020,0.6047131761953333,"Mr. William A. Warmington, Jr",0.39690147043579893,male,"Wells Fargo Securities, LLC"
34,VRSK,2019 q4,2020,0.653195591328087,"Mr. William A. Warmington, Jr",0.8375601108318607,male,"Wells Fargo Securities, LLC"
35,EFX,2019 q4,2020,0.7066665503212234,"Mr. David M. Togut, CFA",0.6028174357201972,male,EVERCORE ISI
36,VRSK,2019 q4,2020,0.653195591328087,"Mr. David M. Togut, CFA",0.7751333325537612,male,EVERCORE ISI
37,EFX,2019 q4,2020,0.7066665503212234,"Mr. Hamzah Mazari, CPA",0.6030885502050072,male,Jefferies
38,EFX,2019 q4,2020,0.7066665503212234,Mr. Georgios Mihalos,0.37935713881919836,male,Cowen and Company
39,EFX,2019 q4,2020,0.7066665503212234,Ms. Toni M. Kaplan,0.5148077184573211,female,Morgan Stanley
40,INFO,2019 q4,2020,0.709241900888598,Ms. Toni M. Kaplan,0.7435055179024707,female,Morgan Stanley
41,NLSN,2019 q4,2020,0.6047131761953333,Ms. Toni M. Kaplan,0.36782896443841456,female,Morgan Stanley
42,VRSK,2019 q4,2020,0.653195591328087,Ms. Toni M. Kaplan,0.46326313527931684,female,Morgan Stanley
43,EFX,2019 q4,2020,0.7066665503212234,Colin Scarola,0.27220217320932877,male,CFRA Equity Research
44,INFO,2019 q4,2020,0.709241900888598,Colin Scarola,0.6393807329829271,male,CFRA Equity Research
45,NLSN,2019 q4,2020,0.6047131761953333,Colin Scarola,0.4089727901191952,male,CFRA Equity Research
46,RHI,2019 q4,2020,0.7006503475449992,Colin Scarola,0.37301192389929727,male,CFRA Equity Research
47,VRSK,2019 q4,2020,0.653195591328087,Colin Scarola,0.40840701874715135,male,CFRA Equity Research
48,EFX,2019 q4,2020,0.7066665503212234,Mr. Ashish Sabadra,0.873025137850667,male,Deutsche Bank
49,INFO,2019 q4,2020,0.709241900888598,Mr. Ashish Sabadra,0.4211109774692951,male,Deutsche Bank
50,NLSN,2019 q4,2020,0.6047131761953333,Mr. Ashish Sabadra,0.6792836561144714,male,Deutsche Bank
51,INFO,2019 q4,2020,0.709241900888598,"Mr. Joseph A. Vafi, CFA, CFA",0.6378105382736321,male,Canaccord Genuity
52,INFO,2019 q4,2020,0.709241900888598,Mr. Seth Weber,0.5138922678405184,male,RBC Capital Markets
53,RHI,2019 q4,2020,0.7006503475449992,Mr. Seth Weber,0.7289477897744192,male,RBC Capital Markets
54,ROL,2019 q4,2020,0.7169973345508756,Mr. Seth Weber,0.7169973345508756,male,RBC Capital Markets
55,J,2019 q4,2020,0.6971438435214958,Krzysztof Smalec,0.5856343561950315,male,"Morningstar, Inc."
56,J,2019 q4,2020,0.6971438435214958,Michael Feniger,0.7778639805628723,male,BofA Global Research
57,J,2019 q4,2020,0.6971438435214958,Ms. Jamie Cook,0.848128411915459,female,Credit Suisse
58,J,2019 q4,2020,0.6971438435214958,Elizabeth Vermillion,0.35958986543978094,female,CFRA Equity Research
59,ROL,2019 q4,2020,0.7169973345508756,Elizabeth Vermillion,0.7169973345508754,female,CFRA Equity Research
60,RSG,2019 q4,2020,0.7211776745666495,Elizabeth Vermillion,0.6355280092837586,female,CFRA Equity Research
61,WM,2019 q4,2020,0.7673079501723021,Elizabeth Vermillion,0.8118672354719555,female,CFRA Equity Research
62,LDOS,2019 q4,2020,0.6052884101054073,Sheila Kahyaoglu,0.49799352688184734,female,Jefferies
63,LDOS,2019 q4,2020,0.6052884101054073,David Holt,0.30945445705167335,male,CFRA Equity Research
64,LDOS,2019 q4,2020,0.6052884101054073,"Mr. Cai Von Rumohr, CFA",0.831358238575827,male,Cowen and Company
65,LDOS,2019 q4,2020,0.6052884101054073,Mr. Robert M. Spingarn,0.36989189040137155,male,Credit Suisse
66,LDOS,2019 q4,2020,0.6052884101054073,"Edward S. Caso, Jr",0.2930055885714345,male,"Wells Fargo Securities, LLC"
67,LDOS,2019 q4,2020,0.6052884101054073,Mr. Tobey O. Sommer,0.3813881912554557,male,SunTrust Robinson Humphrey Capital Markets
68,RHI,2019 q4,2020,0.7006503475449992,Mr. Tobey O. Sommer,0.5189544538452802,male,SunTrust Robinson Humphrey Capital Markets
69,RHI,2019 q4,2020,0.7006503475449992,Joshua Aguilar,0.5112882348030995,male,"Morningstar, Inc."
70,RSG,2019 q4,2020,0.7211776745666495,Mr. Luis J. Amadeo,0.6483132685656623,male,"Oppenheimer & Co., Inc."
71,WM,2019 q4,2020,0.7673079501723021,Mr. Luis J. Amadeo,0.7124011328584006,male,"Oppenheimer & Co., Inc."
72,RSG,2019 q4,2020,0.7211776745666495,Derek Spronck,0.5761417522666895,male,RBC Capital Markets
